timestamp,cnt
1619443800,70550.139784
1619444100,67032.539742
1619444400,59847.971791
1619444700,65256.47921
1619445000,67883.175593
1619445300,61783.978508
1619445600,63248.481795
1619445900,60287.440574
1619446200,62437.601117
1619446500,61759.117288
1619446800,59068.174818
1619447100,70311.868811
1619447400,64350.222002
1619447700,60091.770172
1619448000,69254.292354
1619448300,68615.892287
1619448600,54694.570506
1619448900,69407.12748
1619449200,61321.572374
1619449500,57055.437045
1619449800,64724.884243
1619450100,69498.53154
1619450400,60555.917025
1619450700,64365.456086
1619451000,65930.05118
1619451300,58949.872904
1619451600,75356.281615
1619451900,67267.432569
1619452200,64238.24213
1619452500,72376.129006
1619452800,68673.200557
1619453100,53152.705794
1619453400,64262.653925
1619453700,70032.346158
1619454000,63325.152237
1619454300,60799.289455
1619454600,64727.283387
1619454900,57488.628971
1619455200,68728.717868
1619455500,65766.077714
1619455800,60850.945724
1619456100,62896.589919
1619456400,60331.785291
1619456700,55526.98426
1619457000,59082.184603
1619457300,65788.809329
1619457600,63074.581772
1619457900,59457.483592
1619458200,72194.287392
1619458500,66118.655387
1619458800,57046.811958
1619459100,62060.115441
1619459400,55470.246638
1619459700,57580.182852
1619460000,62500.159351
1619460300,58590.370246
1619460600,61038.780629
1619460900,57981.070687
1619461200,68648.948036
1619461500,76027.756992
1619461800,63498.589448
1619462100,67828.52339
1619462400,57340.170126
1619462700,71527.294397
1619463000,63635.56015
1619463300,73534.315724
1619463600,68625.813799
1619463900,51182.453096
1619464200,58096.991626
1619464500,65012.612623
1619464800,69366.888032
1619465100,70476.0679
1619465400,71585.247768
1619465700,72694.42763600001
1619466000,66075.759858
1619466300,73936.665692
1619466600,62952.377918
1619466900,70547.010815
1619467200,70539.117076
1619467500,52545.361965
1619467800,53094.352485
1619468100,53540.694123
1619468400,57979.401103
1619468700,64235.519831
1619469000,60681.941596
1619469300,53401.552473
1619469600,56312.623827
1619469900,62624.040818
1619470200,49437.122713
1619470500,51528.775006
1619470800,68029.35636
1619471100,53310.045625
1619471400,52127.531769
1619471700,58822.05638
1619472000,72751.911674
1619472300,96435.827844
1619472600,89078.15603
1619472900,59648.261029
1619473200,61184.932064
1619473500,63943.045795
1619473800,53956.563809
1619474100,62828.861143
1619474400,59106.319651
1619474700,49197.917437
1619475000,46964.294915
1619475300,50385.629702
1619475600,52589.937209
1619475900,54179.340238
1619476200,53701.987467
1619476500,52147.557671
1619476800,50245.916978
1619477100,58171.858729
1619477400,47511.353261
1619477700,83111.602037
1619478000,67710.312382
1619478300,47916.262177
1619478600,54123.447129
1619478900,56854.789414
1619479200,59835.076203
1619479500,62190.811907
1619479800,61435.707285
1619480100,55875.251913
1619480400,51396.649759
1619480700,60075.790606
1619481000,55270.950573
1619481300,66267.291296
1619481600,65645.353709
1619481900,55009.002582
1619482200,45279.636526
1619482500,59739.117875
1619482800,58215.142284
1619483100,62654.080453
1619483400,68657.319334
1619483700,62803.301449
1619484000,72943.859545
1619484300,75310.009305
1619484600,63107.323449
1619484900,78132.4576
1619485200,67351.377192
1619485500,59683.546923
1619485800,53396.717276
1619486100,57162.31012
1619486400,59699.506414
1619486700,64613.029985
1619487000,77267.86309
1619487300,72257.891596
1619487600,70634.016267
1619487900,62200.270322
1619488200,60278.341789
1619488500,57478.856907
1619488800,51904.757876
1619489100,53515.350723
1619489400,59837.933682
1619489700,44442.816199
1619490000,57274.74877
1619490300,49844.780696
1619490600,51541.077347
1619490900,49832.947481
1619491200,48009.722443
1619491500,49045.201407
1619491800,42571.521964
1619492100,53390.017976
1619492400,70074.003918
1619492700,62231.912432
1619493000,59095.638487
1619493300,63251.067059
1619493600,66689.220737
1619493900,66495.14538
1619494200,76423.60524
1619494500,65573.492733
1619494800,67611.25045
1619495100,69357.278437
1619495400,77067.87173
1619495700,78500.654517
1619496000,76916.551051
1619496300,70288.250424
1619496600,76383.98862
1619496900,73601.018767
1619497200,73870.793386
1619497500,73973.260798
1619497800,74991.560088
1619498100,75879.763327
1619498400,66437.850418
1619498700,74498.364117
1619499000,81222.982561
1619499300,76026.329107
1619499600,74751.328298
1619499900,82187.438384
1619500200,86153.907221
1619500500,79174.418917
1619500800,92538.023397
1619501100,84949.756578
1619501400,86255.363954
1619501700,89037.887632
1619502000,81800.498448
1619502300,79927.545435
1619502600,81668.839812
1619502900,81867.984419
1619503200,84814.17168
1619503500,93069.929539
1619503800,78099.200948
1619504100,86357.808249
1619504400,82526.070067
1619504700,89729.809154
1619505000,87095.001424
1619505300,79178.861005
1619505600,77123.179019
1619505900,88529.402873
1619506200,79182.481367
1619506500,81332.590838
1619506800,79113.558732
1619507100,79057.153412
1619507400,74589.993145
1619507700,77735.590736
1619508000,83838.928579
1619508300,86352.060373
1619508600,90771.433272
1619508900,89546.399286
1619509200,86850.698434
1619509500,90092.528481
1619509800,86212.933343
1619510100,85078.627343
1619510400,78180.755238
1619510700,83564.498577
1619511000,81698.432376
1619511300,79207.648575
1619511600,84405.277982
1619511900,79492.971757
1619512200,82553.606406
1619512500,77090.717743
1619512800,74576.492692
1619513100,82368.293429
1619513400,81561.892163
1619513700,79142.60786
1619514000,81323.102906
1619514300,88986.865289
1619514600,76142.32961
1619514900,71358.371102
1619515200,73239.249326
1619515500,77273.042256
1619515800,80666.153141
1619516100,77997.861417
1619516400,75867.594872
1619516700,74345.567303
1619517000,77808.069666
1619517300,76168.748214
1619517600,75307.054261
1619517900,79515.061025
1619518200,71853.626136
1619518500,73112.234307
1619518800,74131.535506
1619519100,74759.808227
1619519400,74161.202631
1619519700,71952.969933
1619520000,70656.950048
1619520300,74703.970705
1619520600,70971.644807
1619520900,81953.79036
1619521200,78935.483406
1619521500,78570.920525
1619521800,73834.522079
1619522100,75223.777441
1619522400,75802.883676
1619522700,75201.101219
1619523000,78316.665128
1619523300,74232.265932
1619523600,80974.622166
1619523900,78249.104601
1619524200,81289.816273
1619524500,82152.628999
1619524800,83911.741138
1619525100,90324.766536
1619525400,78518.752339
1619525700,78625.121621
1619526000,74582.799798
1619526300,77076.041115
1619526600,79905.152499
1619526900,73071.150595
1619527200,75818.684286
1619527500,74932.624866
1619527800,75723.175593
1619528100,86361.381315
1619528400,74512.024571
1619528700,71409.416302
1619529000,67787.800225
1619529300,70000.433785
1619529600,70083.478979
1619529900,80341.857739
1619530200,72743.478958
1619530500,71046.820365
1619530800,80159.433328
1619531100,72606.430702
1619531400,73821.403599
1619531700,75904.074736
1619532000,75116.872315
1619532300,69761.70708
1619532600,68553.186604
1619532900,73528.611369
1619533200,79221.203328
1619533500,88229.751302
1619533800,77550.889804
1619534100,68091.446383
1619534400,77325.712259
1619534700,91042.526539
1619535000,64993.397317
1619535300,73625.547584
1619535600,66772.288048
1619535900,64640.009693
1619536200,63396.470067
1619536500,61049.888925
1619536800,65228.592464
1619537100,69703.438833
1619537400,76156.541395
1619537700,68207.723051
1619538000,66655.156267
1619538300,74217.982887
1619538600,67344.521615
1619538900,80228.49045
1619539200,72349.711699
1619539500,64169.449325
1619539800,61547.473456
1619540100,64306.125915
1619540400,62486.979868
1619540700,70734.647441
1619541000,67432.46293
1619541300,65698.94073
1619541600,71716.322647
1619541900,78490.297265
1619542200,66627.501924
1619542500,67759.44273
1619542800,75967.513097
1619543100,85118.239413
1619543400,72479.304624
1619543700,66876.818032
1619544000,74527.649229
1619544300,69456.620239
1619544600,70505.5796
1619544900,72009.632656
1619545200,66002.134891
1619545500,75250.857974
1619545800,75783.076079
1619546100,76975.664667
1619546400,72872.387115
1619546700,73860.03898
1619547000,76905.007754
1619547300,79539.677212
1619547600,81670.540278
1619547900,81092.613849
1619548200,80308.153491
1619548500,80810.077585
1619548800,71803.226039
1619549100,70160.206547
1619549400,71218.612894
1619549700,72688.049642
1619550000,68232.093303
1619550300,63344.925133
1619550600,62471.06336
1619550900,62245.147189
1619551200,62133.60248
1619551500,76582.849316
1619551800,83969.714301
1619552100,73188.397367
1619552400,73792.433034
1619552700,69068.089967
1619553000,61480.948758
1619553300,76562.703085
1619553600,70733.687157
1619553900,72710.93948
1619554200,73073.863308
1619554500,69671.61431
1619554800,75165.566183
1619555100,82515.176608
1619555400,74146.395903
1619555700,69681.889328
1619556000,81724.852437
1619556300,81265.504987
1619556600,65479.392476
1619556900,74537.04247
1619557200,66887.20555
1619557500,86311.785955
1619557800,64228.505606
1619558100,71997.538952
1619558400,58360.22823
1619558700,66718.957598
1619559000,58878.950882
1619559300,69283.713565
1619559600,69070.903976
1619559900,76500.034261
1619560200,60739.651456
1619560500,67855.365272
1619560800,66678.515877
1619561100,55148.056734
1619561400,64861.32012
1619561700,68199.482775
1619562000,61102.228322
1619562300,63583.082123
1619562600,69129.104483
1619562900,70934.711367
1619563200,76096.50053
1619563500,81076.615626
1619563800,70883.276878
1619564100,79180.601755
1619564400,69725.751782
1619564700,73561.51137
1619565000,84726.764615
1619565300,77927.662175
1619565600,84456.865704
1619565900,71150.701313
1619566200,74942.506838
1619566500,87058.803994
1619566800,81106.44711
1619567100,79270.320465
1619567400,70901.77062
1619567700,75829.856611
1619568000,79192.580719
1619568300,56875.48099
1619568600,67013.507763
1619568900,79698.829439
1619569200,55434.930225
1619569500,60868.847516
1619569800,73411.474766
1619570100,62556.338881
1619570400,73249.474559
1619570700,77352.591959
1619571000,63121.15375
1619571300,69267.261587
1619571600,66690.807969
1619571900,54247.402483
1619572200,63535.924997
1619572500,64779.419532
1619572800,64568.785375
1619573100,72244.506546
1619573400,76665.81398
1619573700,67362.667503
1619574000,70168.787505
1619574300,66465.90137
1619574600,54349.518135
1619574900,63328.212516
1619575200,47773.303816
1619575500,46988.257679
1619575800,48068.285852
1619576100,42983.890554
1619576400,41324.17528
1619576700,43621.965644
1619577000,44639.829153
1619577300,50358.712489
1619577600,45297.456154
1619577900,46741.253374
1619578200,47307.962669
1619578500,50458.950899
1619578800,57505.583361
1619579100,62182.214691
1619579400,59679.35433
1619579700,62665.16908
1619580000,71308.567883
1619580300,73300.568887
1619580600,79196.818563
1619580900,69350.871068
1619581200,70408.202709
1619581500,76890.185427
1619581800,71844.384638
1619582100,79016.771332
1619582400,84763.302728
1619582700,90138.543432
1619583000,93918.640744
1619583300,92378.189038
1619583600,82928.600853
1619583900,82120.771049
1619584200,83946.064289
1619584500,83928.572788
1619584800,86710.058566
1619585100,83151.944634
1619585400,94504.397349
1619585700,85618.773425
1619586000,88565.13013
1619586300,96595.377982
1619586600,90087.352787
1619586900,85333.485044
1619587200,99710.223188
1619587500,91158.902016
1619587800,86534.289191
1619588100,89540.533286
1619588400,82937.59977
1619588700,85345.924342
1619589000,82766.203583
1619589300,84786.026452
1619589600,88659.256759
1619589900,101672.00199
1619590200,106883.05665
1619590500,96233.977656
1619590800,91754.475167
1619591100,83844.170981
1619591400,80044.227527
1619591700,75045.959744
1619592000,77453.636109
1619592300,82794.317785
1619592600,84357.866009
1619592900,79799.619551
1619593200,79062.444517
1619593500,75255.301783
1619593800,77741.112184
1619594100,82536.321675
1619594400,77302.172162
1619594700,79577.246305
1619595000,77864.463211
1619595300,78615.828805
1619595600,71325.441707
1619595900,85861.958258
1619596200,74746.530196
1619596500,75310.582027
1619596800,76326.855925
1619597100,75670.90998
1619597400,77499.834134
1619597700,78690.124382
1619598000,74107.350905
1619598300,70923.401628
1619598600,80369.968481
1619598900,76574.415181
1619599200,78834.585318
1619599500,75754.802126
1619599800,93080.054422
1619600100,77124.158542
1619600400,78106.452591
1619600700,102337.90169
1619601000,93018.330314
1619601300,78831.706647
1619601600,75760.545102
1619601900,84814.778035
1619602200,83577.991182
1619602500,79290.096346
1619602800,75433.152019
1619603100,76169.542626
1619603400,77915.958111
1619603700,80525.691342
1619604000,79037.390531
1619604300,76834.225341
1619604600,69686.588826
1619604900,75964.429126
1619605200,78785.550732
1619605500,81720.604784
1619605800,82651.722848
1619606100,80096.070356
1619606400,83090.17572
1619606700,77289.096304
1619607000,86223.608256
1619607300,83254.645198
1619607600,75427.533341
1619607900,76920.613071
1619608200,70677.382387
1619608500,78464.399641
1619608800,78980.64569
1619609100,79315.122597
1619609400,73725.357657
1619609700,75214.270506
1619610000,81317.266124
1619610300,80541.604151
1619610600,90915.019584
1619610900,81849.676951
1619611200,74787.084375
1619611500,83222.321085
1619611800,81942.393341
1619612100,73680.950178
1619612400,72251.33872
1619612700,75965.016883
1619613000,76289.924781
1619613300,76088.321226
1619613600,72528.079723
1619613900,72636.931544
1619614200,71713.296248
1619614500,72941.159653
1619614800,71031.849623
1619615100,78539.198003
1619615400,77285.518123
1619615700,73321.948658
1619616000,68570.557635
1619616300,63489.318052
1619616600,60799.009185
1619616900,64216.121443
1619617200,62696.626828
1619617500,66483.374845
1619617800,56072.457287
1619618100,63838.34939
1619618400,62454.406817
1619618700,70287.762222
1619619000,58640.238204
1619619300,61851.287084
1619619600,66263.698673
1619619900,60682.468217
1619620200,63918.609317
1619620500,54407.26224
1619620800,68444.511407
1619621100,71111.723467
1619621400,59428.403701
1619621700,61205.281508
1619622000,61172.752114
1619622300,64243.495152
1619622600,61139.323761
1619622900,58546.923634
1619623200,69095.121298
1619623500,72905.09346
1619623800,58985.577238
1619624100,63667.610164
1619624400,83853.798566
1619624700,70155.013108
1619625000,66980.782608
1619625300,80157.996742
1619625600,75865.293631
1619625900,81870.525347
1619626200,66742.121143
1619626500,68467.72638
1619626800,70208.963768
1619627100,67088.088981
1619627400,64422.622112
1619627700,79419.982531
1619628000,72854.611704
1619628300,67014.846771
1619628600,66484.263742
1619628900,60943.228551
1619629200,61800.262732
1619629500,84588.608331
1619629800,64028.813214
1619630100,63266.340081
1619630400,62315.313851
1619630700,57446.020835
1619631000,69341.348753
1619631300,59229.256425
1619631600,62982.66302
1619631900,64752.731171
1619632200,61638.070363
1619632500,61788.099199
1619632800,61907.825387
1619633100,113685.00681
1619633400,73955.786057
1619633700,59912.603783
1619634000,67339.36299
1619634300,71583.628253
1619634600,75213.574398
1619634900,60583.790135
1619635200,60930.80018
1619635500,58687.655533
1619635800,52455.932962
1619636100,60364.352789
1619636400,64442.014995
1619636700,75865.198622
1619637000,56169.352799
1619637300,64889.252809
1619637600,57685.403154
1619637900,56591.290953
1619638200,65140.313839
1619638500,51980.616797
1619638800,60270.095016
1619639100,61329.163739
1619639400,61455.037342
1619639700,79125.423924
1619640000,72735.883152
1619640300,62251.685709
1619640600,65528.708917
1619640900,61807.240166
1619641200,56522.682291
1619641500,70096.097235
1619641800,54766.72226
1619642100,52896.728263
1619642400,54403.092224
1619642700,75049.004258
1619643000,60731.718521
1619643300,64703.25982
1619643600,58485.841506
1619643900,87647.001418
1619644200,57363.938625
1619644500,59370.10845
1619644800,67845.378953
1619645100,60544.478363
1619645400,51637.095039
1619645700,51566.391171
1619646000,54545.809007
1619646300,64019.117639
1619646600,54550.550487
1619646900,62997.775899
1619647200,50138.986123
1619647500,67397.698962
1619647800,54858.713424
1619648100,64348.341149
1619648400,64346.434206
1619648700,62212.446837
1619649000,60083.431791
1619649300,55431.890985
1619649600,58844.952298
1619649900,58141.657311
1619650200,57653.889565
1619650500,57451.342562
1619650800,56992.408863
1619651100,55144.573054
1619651400,53231.353074
1619651700,61043.201001
1619652000,61451.920146
1619652300,69415.469509
1619652600,58050.660873
1619652900,54790.624188
1619653200,58755.108855
1619653500,57915.195509
1619653800,53934.793754
1619654100,62164.146653
1619654400,62792.285594
1619654700,98280.019385
1619655000,63492.485509
1619655300,68963.915596
1619655600,79709.543656
1619655900,75065.606515
1619656200,63749.491787
1619656500,62501.202298
1619656800,63104.321275
1619657100,67182.200575
1619657400,60455.727246
1619657700,71965.028592
1619658000,76219.864558
1619658300,83452.907133
1619658600,73217.072411
1619658900,86375.189388
1619659200,72055.37334
1619659500,81978.59157
1619659800,81054.556597
1619660100,78632.919728
1619660400,83270.93413
1619660700,81469.29059
1619661000,70311.368168
1619661300,59598.008996
1619661600,57402.179655
1619661900,50380.58128
1619662200,52061.784738
1619662500,54483.084557
1619662800,50048.216002
1619663100,48818.380567
1619663400,49392.53915
1619663700,45731.634406
1619664000,52445.984145
1619664300,53248.552403
1619664600,49196.026786
1619664900,50669.432763
1619665200,58699.156189
1619665500,73600.222329
1619665800,67345.174611
1619666100,74733.803166
1619666400,72968.645396
1619666700,78524.454056
1619667000,76450.17079
1619667300,65407.879351
1619667600,65114.52212
1619667900,73996.899638
1619668200,70585.353476
1619668500,71684.326323
1619668800,74507.543396
1619669100,81720.934532
1619669400,80055.455517
1619669700,86883.784703
1619670000,82701.873125
1619670300,77879.19359
1619670600,80330.280044
1619670900,75445.363624
1619671200,83071.301604
1619671500,74753.681545
1619671800,79632.486559
1619672100,82782.236758
1619672400,91790.517773
1619672700,85475.67798
1619673000,82491.625836
1619673300,95910.474156
1619673600,93067.78028
1619673900,89596.006414
1619674200,89777.044679
1619674500,82782.54318
1619674800,87907.55111
1619675100,85798.028796
1619675400,94518.347459
1619675700,86050.6762
1619676000,87034.080858
1619676300,93657.039842
1619676600,87153.240887
1619676900,91935.208355
1619677200,93352.974436
1619677500,86895.593882
1619677800,98404.6431
1619678100,105343.56497
1619678400,91423.147141
1619678700,88521.015078
1619679000,94508.090313
1619679300,99987.714388
1619679600,94267.511375
1619679900,108000.4902
1619680200,92362.79109
1619680500,93844.264056
1619680800,95400.88313
1619681100,101981.06449
1619681400,91547.167215
1619681700,86914.261977
1619682000,82604.742267
1619682300,83277.962784
1619682600,83133.734988
1619682900,85685.337414
1619683200,81320.536199
1619683500,82020.457602
1619683800,89858.519449
1619684100,86635.637819
1619684400,78954.270191
1619684700,86604.035296
1619685000,79483.185404
1619685300,77046.445608
1619685600,79015.540957
1619685900,80053.884854
1619686200,82229.007775
1619686500,73989.960378
1619686800,72523.088478
1619687100,78957.327253
1619687400,90774.275104
1619687700,82334.399021
1619688000,97948.421214
1619688300,88815.82312
1619688600,93375.22505
1619688900,83059.068114
1619689200,82554.691737
1619689500,78808.564823
1619689800,79649.111912
1619690100,80236.210884
1619690400,84436.641395
1619690700,84989.406759
1619691000,83791.617446
1619691300,85727.969187
1619691600,83926.968287
1619691900,82239.521224
1619692200,72508.562016
1619692500,75182.454053
1619692800,73339.187903
1619693100,74579.677967
1619693400,77370.442798
1619693700,72879.216452
1619694000,74488.718831
1619694300,76295.443096
1619694600,74058.583036
1619694900,76385.406384
1619695200,75944.914423
1619695500,78874.375945
1619695800,77994.926917
1619696100,81782.813688
1619696400,94080.39471
1619696700,78918.817913
1619697000,73446.854429
1619697300,76018.785908
1619697600,80651.335869
1619697900,78111.473914
1619698200,75932.423164
1619698500,77616.436499
1619698800,78844.635761
1619699100,76675.693954
1619699400,73789.175982
1619699700,68794.909769
1619700000,67292.100426
1619700300,68502.723768
1619700600,67333.366622
1619700900,71026.597581
1619701200,68298.363339
1619701500,70712.10978
1619701800,67724.304402
1619702100,66253.810185
1619702400,68160.151629
1619702700,70296.524132
1619703000,71697.39062
1619703300,67463.335174
1619703600,62635.244311
1619703900,69751.981856
1619704200,61635.53339
1619704500,67890.797925
1619704800,66371.44594
1619705100,62727.567936
1619705400,67843.477195
1619705700,68774.346847
1619706000,71658.136584
1619706300,65440.683296
1619706600,71688.81154
1619706900,74378.319247
1619707200,61388.165449
1619707500,62378.881439
1619707800,55732.58194
1619708100,64453.066416
1619708400,67682.403345
1619708700,64455.64052
1619709000,69600.469711
1619709300,69685.939096
1619709600,70167.044587
1619709900,69067.28567
1619710200,68637.495015
1619710500,64534.204876
1619710800,68710.981876
1619711100,69442.339118
1619711400,62531.057856
1619711700,76137.285902
1619712000,90305.890362
1619712300,67460.318594
1619712600,71793.439335
1619712900,71128.986819
1619713200,66728.330291
1619713500,63208.922892
1619713800,72337.07615
1619714100,65028.709118
1619714400,58913.229623
1619714700,57216.006048
1619715000,58609.462611
1619715300,60643.376559
1619715600,63389.757912
1619715900,62388.002695
1619716200,74828.360832
1619716500,60767.125573
1619716800,60500.391525
1619717100,58320.737839
1619717400,61846.981689
1619717700,64650.513927
1619718000,68750.348248
1619718300,67320.397461
1619718600,58868.845273
1619718900,63835.916112
1619719200,80343.660227
1619719500,62991.411627
1619719800,119287.43788
1619720100,109351.7061
1619720400,108022.93929
1619720700,110754.42763
1619721000,151524.6148
1619721300,64904.809316
1619721600,57809.174732
1619721900,70371.193741
1619722200,62781.249375
1619722500,65111.770363
1619722800,85316.053477
1619723100,57793.676725
1619723400,61208.10007
1619723700,61075.338584
1619724000,60963.736629
1619724300,69224.810577
1619724600,70226.612863
1619724900,63267.940253
1619725200,68402.550691
1619725500,61803.996226
1619725800,69258.075473
1619726100,62761.482604
1619726400,63531.873745
1619726700,55855.450605
1619727000,50146.502425
1619727300,60239.781955
1619727600,63658.554953
1619727900,54524.695509
1619728200,61407.83937
1619728500,62505.631266
1619728800,61685.872998
1619729100,61877.227542
1619729400,55816.048884
1619729700,56162.281771
1619730000,56700.958699
1619730300,86908.975113
1619730600,178492.56155
1619730900,118724.95484
1619731200,73855.928685
1619731500,62679.108739
1619731800,72189.102197
1619732100,67620.948052
1619732400,62741.4963
1619732700,69828.77422
1619733000,63511.563525
1619733300,68551.989328
1619733600,70459.872689
1619733900,67296.385712
1619734200,59265.201124
1619734500,64381.643471
1619734800,75388.63886
1619735100,71009.53915
1619735400,84539.686718
1619735700,83677.973445
1619736000,65037.582512
1619736300,72489.01277
1619736600,75412.24962
1619736900,71762.495398
1619737200,58443.861354
1619737500,53265.546002
1619737800,50076.012255
1619738100,57215.261891
1619738400,53207.585496
1619738700,56279.504036
1619739000,62287.693719
1619739300,68925.223943
1619739600,59854.752653
1619739900,62820.548236
1619740200,51144.379476
1619740500,52402.624472
1619740800,67977.7409
1619741100,61590.712876
1619741400,58085.637149
1619741700,55375.41378
1619742000,58523.380373
1619742300,71864.313675
1619742600,66517.337637
1619742900,57662.932314
1619743200,77107.379068
1619743500,58072.230809
1619743800,49805.119367
1619744100,54384.676273
1619744400,69659.699071
1619744700,54770.271134
1619745000,56463.59834
1619745300,59416.024804
1619745600,81156.216098
1619745900,67266.520813
1619746200,63935.610163
1619746500,62689.292984
1619746800,56797.960689
1619747100,60397.578423
1619747400,51880.097085
1619747700,44023.784515
1619748000,44185.660516
1619748300,47025.354068
1619748600,39574.829437
1619748900,41702.637862
1619749200,40197.739685
1619749500,38673.003916
1619749800,45813.171128
1619750100,41726.555029
1619750400,37388.189295
1619750700,42550.25745
1619751000,39041.950395
1619751300,48311.467776
1619751600,61349.257688
1619751900,65320.680465
1619752200,83191.787928
1619752500,74636.853539
1619752800,80121.229893
1619753100,81526.905089
1619753400,74197.030676
1619753700,63672.692962
1619754000,66859.478061
1619754300,74626.567749
1619754600,67174.325419
1619754900,69215.053309
1619755200,71729.143337
1619755500,75361.432692
1619755800,83435.194968
1619756100,76867.357976
1619756400,72026.984666
1619756700,76768.106607
1619757000,71373.230044
1619757300,78750.855341
1619757600,74105.146911
1619757900,77979.976306
1619758200,70430.36297
1619758500,81818.747973
1619758800,81993.205375
1619759100,88735.626873
1619759400,99455.864059
1619759700,94297.00567
1619760000,91646.233424
1619760300,86277.883827
1619760600,92416.633601
1619760900,90838.609772
1619761200,88173.355332
1619761500,86080.282937
1619761800,73823.601822
1619762100,71533.587509
1619762400,76973.883236
1619762700,87543.977778
1619763000,73780.446708
1619763300,79422.248569
1619763600,86165.923433
1619763900,102746.88521
1619764200,84012.444613
1619764500,80395.530861
1619764800,83408.875753
1619765100,84938.732195
1619765400,79050.282635
1619765700,73777.116281
1619766000,72958.620442
1619766300,76450.849804
1619766600,81529.264367
1619766900,78552.569091
1619767200,79510.365457
1619767500,76826.706863
1619767800,87587.241963
1619768100,82020.682243
1619768400,80460.71808
1619768700,82292.789071
1619769000,74908.034576
1619769300,79260.957863
1619769600,81230.585225
1619769900,90196.161301
1619770200,82294.025746
1619770500,83610.80977
1619770800,69494.906307
1619771100,73064.058673
1619771400,77243.888458
1619771700,80904.400363
1619772000,86213.072844
1619772300,86338.209992
1619772600,84850.765398
1619772900,78184.959736
1619773200,73341.841093
1619773500,75036.834088
1619773800,71068.089117
1619774100,85907.884431
1619774400,80417.907833
1619774700,77672.504064
1619775000,79541.668955
1619775300,67095.539859
1619775600,73892.456318
1619775900,72307.59669
